车型加价提车ID,车型加价编号,车品牌,父ID,车型加价名称,车型加价费用,层级
593,,得利卡,49
594,,东南,49
595,,F430,50
596,,F360,50
597,,ENZ0,50
598,,California,50
599,,612,50
600,,599GTB ,50
601,,575M,50
602,,458,50
603,,F12berlinetta,50
604,,FF ,50
605,,Laferrari,50
606,,488,50
607,,GTC4Lusso,50
608,,sergio,50
609,,308,50
610,,599,50
611,,Dino,50
612,,Enzo,50
613,,212,50
614,,250GT ,50
615,,275,50
616,,288,50
617,,328,50
618,,348,50
619,,360,50
620,,400,50
621,,410,50
622,,456,50
623,,500,50
624,,550,50
625,,575M,50
626,,612,50
627,,F355,50
628,,F40,50
629,,F430,50
630,,F50,50
631,,博悦,51
632,,朋多,51
633,,500,51
634,,菲跃,51
635,,领雅 ,51
636,,周末风,52
637,,派力奥,52
638,,派朗,52
639,,西耶那,52
640,,菲翔,53
641,,致悦,53
642,,凯美瑞 ,54
643,,致炫,54
644,,雷凌,54
645,,逸致,54
646,,汉兰达,54
647,,雅力士  ,54
648,,卡罗拉,55
649,,花冠,55
650,,皇冠,55
651,,普锐斯,55
652,,普拉多,55
653,,RAV4 ,55
654,,威驰,55
655,,特锐,55
656,,锐志 ,55
657,,陆地巡洋舰,55
658,,兰德酷路泽,55
659,,普瑞维亚,56
660,,普拉多,56
661,,Fortuner,56
662,,红杉,56
663,,HIACE,56
664,,坦途,56
665,,丰田,56
666,,埃尔法,56
667,,RAV4,56
668,,FJ 酷路泽,56
669,,揽福,57
670,,探索者,57
671,,探索者6,57
672,,小超人,57
673,,雄狮,57
674,,EX80,58
675,,M70,58
676,,嘉年华,59
677,,福克斯,59
678,,福睿斯,59
679,,蒙迪欧,59
680,,致胜,59
681,,金牛座,59
682,,翼博,59
683,,翼虎,59
684,,锐界,59
685,,麦柯斯,59
686,,蒙迪欧-致胜,59
687,,撼路者,60
688,,途睿欧,60
689,,嘉年华,61
690,,福克斯,61
691,,锐界,61
692,,探险者,61
693,,E350,61
694,,Mustang,61
695,,福特GT,61
696,,福特F-150,61
697,,萨瓦纳,62
698,,伽途ix5,62
699,,伽途ix7,62
700,,萨普,62
701,,拓陆者,62
702,,迷迪,62
703,,YUKON,63
704,,SIERRA,63
705,,观致3,64
706,,观致5,64
707,,传祺GA3,65
708,,传祺GA3视界,65
709,,传祺GA5,65
710,,传祺GA6,65
711,,传祺GA8,65
712,,传祺GS4,65
713,,传祺GS5,65
714,,传祺GS Super,65
715,,吉奥GX6,66
716,,奥轩GX5,66
717,,E美,66
718,,星朗,66
719,,星旺,66
720,,财运,66
721,,中意,67
722,,赛豹V,67
723,,赛豹III ,67
724,,赛马,67
725,,路宝节油π,67
726,,小霸王,67
727,,骏意,67
728,,民意,67
729,,民意微卡,67
730,,H1,68
731,,H2,68
732,,H5,68
733,,H6,68
734,,H6 coupe,68
735,,H7,68
736,,H8,68
737,,H9,68
738,,海格H4H,69
739,,海格H5C,69
740,,海格H5V,69
741,,海格H6C,69
742,,海格H7V,69
743,,龙威,69
744,,御骏,69
745,,海马M8,70
746,,海马S7,70
747,,海马骑士,70
748,,海马V70,70
749,,普力马,70
750,,海福星,70
751,,欢动,70
752,,丘比特,70
753,,福美来,70
754,,海马M3,71
755,,海马M6,71
756,,海马S5,71
757,,海马王子,71
758,,爱尚,71
759,,福仕达鸿达,71
760,,福仕达荣达,71
761,,悍马HX,72
762,,悍马H3,72
763,,悍马H1,72
764,,悍马H2,72
765,,途腾T1,73
766,,途腾T2,73
767,,途腾T3,73
768,,H7,74
769,,L5,74
770,,B-Concept,74
771,,L7,74
772,,LS5,74
773,,新明仕,74
774,,红旗盛世,74
775,,红旗CA770,74
776,,L9,74
777,,皮卡,75
778,,华利,76
779,,华颂,77
780,,路盛,78
781,,宝利格,78
782,,圣达菲,78
783,,B11,78
784,,iEV260,79
785,,旗胜F1,80
786,,旗胜V3,80
787,,挑战者SUV,80
788,,傲骏,80
789,,大柴神,80
790,,黄海N1,80
791,,黄海N2,80
792,,翱龙CUV,80
793,,小柴神,80
794,,北京JEEP,81
795,,大切诺基,81
796,,自由侠,82
797,,自由光,82
798,,指南者 ,83
799,,自由客,83
800,,牧马人,83
801,,自由光,83
802,,自由人,83
803,,大切诺基,83
804,,指挥官,83
805,,大切诺基,83
806,,大切诺基,84
807,,金刚,85
808,,熊猫,85
809,,英伦C5,85
810,,自由舰,85
811,,帝豪,85
812,,海景,85
813,,英伦TX4,85
814,,远景,85
815,,博瑞,85
816,,吉利EC8,85
817,,博越,85
818,,帝豪GS,85
819,,吉利GX7,85
820,,豪情SUV,85
821,,吉利GC7,85
822,,吉利GC6,85
823,,吉利GX5,85
824,,远景ＳＵＶ,85
825,,美人豹,85
826,,金鹰,85
827,,金刚财富,85
828,,经典帝豪,85
829,,吉利ＧＸ５,85
830,,吉利GX6,85
831,,吉利GX2,85
832,,吉利EC6-RV,85
833,,吉利GC3,85
834,,吉利SC3,85
835,,吉利SC5,85
836,,吉利SC5-RV,85
837,,优利欧,85
838,,吉利GC5,85
839,,吉利GE,85
840,,吉利SX5,85
841,,吉利SX6,85
842,,吉利EX7,85
843,,吉利SX7,85
844,,吉利EX8,85
845,,吉利EV8,85
846,,吉利GV5,85
847,,吉利SV5,85
848,,吉利GS,85
849,,中国龙,85
850,,和悦RS,86
851,,和悦A13RS,86
852,,和悦A30,86
853,,和悦A20,86
854,,江淮IEV7,86
855,,和悦A13,86
856,,和悦,86
857,,宾悦,86
858,,同悦,86
859,,悦悦,86
860,,瑞风,86
861,,瑞风S2,86
862,,瑞风S3,86
863,,瑞风S5,86
864,,瑞风M2,86
865,,瑞风M3,86
866,,瑞风A60,86
867,,瑞风S1,86
868,,SC-9,86
869,,瑞风M4,86
870,,瑞风M5,86
871,,瑞风M6,86
872,,瑞风,86
873,,同悦,86
874,,同悦RS,86
875,,宾悦,86
876,,凌铃,86
877,,帅铃T6,86
878,,愿景IV,86
879,,星锐,86
880,,瑞玲,86
881,,征途,86
882,,帅铃,86
883,,江淮,86
884,,江淮IEV,86
885,,江淮K3,86
886,,江淮K5,86
887,,江淮SC-5,86
888,,瑞风SC-9,86
889,,江淮IEV6E,86
890,,江淮IEV6s,86
891,,瑞鹰,86
892,,宝典,87
